age,education,default,balance,housing,loan,contact,day,month,campaign,previous,poutcome,y
30,tertiary,no,4328,no,no,cellular,30,apr,3,11,other,yes
37,primary,no,106,yes,no,cellular,25,aug,1,13,failure,yes
52,secondary,no,288,yes,no,cellular,8,jul,2,0,other,no
35,tertiary,no,704,no,no,cellular,21,apr,1,0,other,yes
35,secondary,yes,-30,no,no,cellular,28,aug,2,0,other,no
38,secondary,no,0,no,no,cellular,25,aug,5,0,other,no
35,tertiary,no,172,yes,yes,cellular,18,nov,1,0,other,no
60,secondary,no,1099,no,no,cellular,11,jul,2,0,other,yes
49,primary,no,24,yes,no,cellular,11,may,1,1,success,yes
40,secondary,no,326,yes,no,cellular,18,nov,1,1,failure,no
61,secondary,no,523,no,no,cellular,13,aug,3,4,success,yes
38,tertiary,no,170,yes,no,cellular,18,may,1,0,other,yes
33,tertiary,no,2728,no,no,cellular,5,aug,2,0,other,no
47,secondary,no,0,no,no,cellular,29,aug,6,0,other,no
41,secondary,no,0,no,no,cellular,8,aug,2,0,other,no
33,secondary,no,2979,no,no,cellular,5,aug,2,1,failure,yes
33,tertiary,no,562,yes,yes,cellular,6,apr,1,1,failure,yes
36,secondary,no,189,yes,no,cellular,22,jul,1,0,other,no
48,secondary,no,0,no,no,cellular,28,may,5,0,other,yes
50,secondary,no,-353,yes,yes,cellular,18,nov,1,2,failure,no
33,tertiary,no,215,no,no,telephone,20,aug,9,0,other,no
29,primary,no,550,no,no,cellular,29,jan,1,0,other,yes
38,secondary,no,4539,no,no,cellular,16,sep,1,0,other,yes
34,secondary,no,260,no,no,cellular,28,jan,1,0,other,no
22,tertiary,no,993,no,no,cellular,28,jul,3,1,other,yes
46,tertiary,no,765,no,no,cellular,6,aug,2,0,other,no
41,secondary,no,514,no,yes,telephone,15,jul,3,0,other,no
31,tertiary,no,170,no,yes,cellular,28,jul,16,0,other,no
57,tertiary,no,6822,no,no,cellular,7,aug,2,0,other,yes
38,secondary,no,4336,yes,no,cellular,31,jul,6,0,other,no
49,primary,no,-157,yes,no,cellular,7,jul,3,0,other,yes
29,secondary,no,3528,no,no,cellular,8,oct,1,0,other,yes
32,secondary,no,1995,yes,no,cellular,20,apr,1,0,other,yes
50,secondary,no,3654,no,no,cellular,29,oct,2,2,other,yes
26,secondary,yes,-930,yes,no,cellular,14,may,1,0,other,yes
52,secondary,no,94,no,no,cellular,30,apr,1,0,other,yes
31,tertiary,no,272,yes,no,cellular,9,jul,1,0,other,no
25,secondary,no,-55,yes,yes,cellular,7,jul,1,0,other,no
44,secondary,no,14,no,no,cellular,13,aug,1,0,other,yes
48,tertiary,no,2263,no,no,cellular,29,jul,2,0,other,yes
41,primary,no,1820,yes,no,telephone,21,nov,3,0,other,no
37,tertiary,no,-86,yes,no,cellular,21,jul,4,0,other,no
39,secondary,no,31,yes,no,cellular,20,nov,2,4,failure,no
33,tertiary,no,417,yes,no,cellular,4,may,2,1,failure,no
55,primary,no,77,no,no,cellular,31,jul,6,0,other,yes
28,secondary,no,781,yes,no,cellular,17,apr,1,0,other,no
26,secondary,no,483,yes,no,cellular,18,may,2,0,other,no
34,tertiary,no,1778,no,no,cellular,5,feb,1,3,success,no
27,tertiary,no,311,no,no,cellular,28,jul,1,4,success,yes
18,unknown,no,108,no,no,cellular,10,aug,1,0,other,yes
42,primary,no,201,yes,no,cellular,30,apr,1,2,failure,yes
35,unknown,no,2361,no,no,cellular,9,jul,10,0,other,no
39,primary,no,315,yes,no,cellular,15,may,3,3,failure,no
30,tertiary,no,3392,yes,no,cellular,17,apr,2,0,other,no
55,secondary,no,35,yes,no,cellular,20,aug,4,0,other,no
49,tertiary,no,1808,yes,no,cellular,1,jun,1,1,success,yes
36,tertiary,no,630,no,no,cellular,2,feb,1,0,other,yes
22,secondary,no,114,no,no,cellular,30,mar,1,0,other,yes
21,primary,no,423,no,no,cellular,8,apr,5,0,other,yes
35,tertiary,no,3160,yes,no,cellular,16,nov,2,1,failure,yes
66,secondary,no,154,no,no,telephone,15,jan,2,0,other,no
71,primary,no,275,no,no,cellular,14,jun,1,1,success,yes
86,primary,no,5236,no,no,telephone,1,apr,2,0,other,yes
68,tertiary,no,2812,no,no,cellular,3,aug,4,3,success,yes
34,secondary,no,5320,no,no,cellular,3,mar,6,5,other,no
28,secondary,no,2,yes,no,cellular,24,jul,1,0,other,yes
59,secondary,no,1047,no,no,cellular,21,aug,1,3,success,yes
56,primary,no,445,no,no,cellular,21,nov,6,0,other,no
33,tertiary,no,224,no,no,cellular,23,jun,2,2,success,yes
31,tertiary,no,3,no,no,cellular,4,feb,2,0,other,no
35,secondary,no,2251,no,no,cellular,19,aug,8,0,other,no
37,secondary,no,3420,no,no,telephone,12,aug,1,0,other,no
28,secondary,no,643,no,no,cellular,3,jul,2,0,other,yes
36,tertiary,no,2032,no,yes,cellular,20,nov,1,0,other,yes
56,tertiary,no,2037,no,no,cellular,5,aug,1,6,failure,yes
59,secondary,no,479,no,no,cellular,4,feb,5,0,other,no
34,tertiary,no,5086,no,no,cellular,25,may,4,0,other,yes
50,secondary,no,253,no,no,telephone,28,jan,1,0,other,no
42,secondary,no,1289,no,no,cellular,15,jul,4,2,failure,yes
69,primary,no,2346,no,no,cellular,11,feb,2,0,other,yes
43,tertiary,no,4016,yes,no,cellular,14,aug,2,0,other,no
49,secondary,no,293,no,no,cellular,28,jun,1,0,other,yes
36,secondary,no,17,no,no,cellular,22,apr,1,0,other,yes
73,tertiary,no,1641,yes,no,cellular,27,feb,2,0,other,yes
83,primary,no,425,no,no,telephone,22,sep,1,2,success,yes
68,secondary,no,445,no,no,cellular,18,feb,1,0,other,yes
27,secondary,no,111,no,no,cellular,7,jul,2,0,other,yes
44,tertiary,no,-8,yes,no,cellular,11,may,1,2,failure,no
30,secondary,no,616,yes,no,cellular,6,may,1,0,other,no
54,secondary,no,2102,yes,no,cellular,5,apr,1,2,failure,yes
22,secondary,no,2488,no,no,cellular,8,nov,2,10,other,yes
27,tertiary,no,168,no,no,cellular,12,nov,1,1,success,yes
24,tertiary,no,1,no,no,cellular,14,may,5,0,other,yes
37,secondary,no,1533,yes,no,cellular,21,nov,4,0,other,yes
31,secondary,no,0,no,no,cellular,28,jul,2,0,other,no
26,secondary,no,632,no,no,cellular,12,aug,3,1,success,yes
31,secondary,no,54,yes,no,cellular,29,jun,1,0,other,yes
37,tertiary,no,5355,no,no,telephone,17,feb,4,0,other,yes
34,tertiary,no,11219,no,no,cellular,25,may,1,0,other,no
27,secondary,no,-437,no,no,cellular,4,feb,1,2,other,no
30,secondary,no,914,yes,no,cellular,28,oct,3,1,failure,yes
54,primary,no,7073,no,no,cellular,26,aug,6,0,other,no
35,secondary,no,876,yes,no,cellular,20,apr,1,0,other,no
28,secondary,no,703,yes,no,cellular,15,may,1,1,other,yes
31,secondary,no,-205,no,no,cellular,1,sep,1,1,failure,yes
58,primary,no,565,no,no,telephone,8,oct,1,1,success,yes
48,secondary,no,201,no,no,cellular,10,feb,2,2,success,yes
32,tertiary,no,20,no,no,cellular,14,aug,2,0,other,yes
46,secondary,yes,4,no,yes,cellular,9,jul,1,0,other,no
26,secondary,no,191,yes,no,cellular,6,may,1,0,other,yes
42,secondary,no,8238,yes,yes,cellular,16,apr,2,5,other,no
36,secondary,no,1295,no,no,cellular,20,nov,1,0,other,yes
20,primary,no,6991,no,no,cellular,12,aug,2,0,other,yes
39,tertiary,no,25,yes,no,cellular,28,dec,1,2,success,yes
34,tertiary,no,3035,no,no,cellular,20,nov,1,0,other,no
39,secondary,no,860,yes,no,cellular,8,may,1,0,other,no
36,secondary,no,96,no,no,cellular,30,apr,1,1,success,yes
64,tertiary,no,2331,no,no,telephone,9,nov,1,0,other,yes
47,secondary,no,-4,yes,no,cellular,16,jul,1,0,other,no
50,primary,no,4108,yes,no,cellular,7,aug,2,0,other,yes
54,tertiary,no,1014,no,yes,cellular,30,apr,1,2,failure,yes
44,tertiary,no,7818,no,no,cellular,27,may,1,0,other,yes
33,tertiary,no,191,no,no,cellular,13,aug,2,0,other,yes
45,tertiary,no,4831,no,no,cellular,30,jul,3,11,success,yes
50,secondary,no,283,yes,no,cellular,7,aug,3,0,other,no
37,secondary,no,141,yes,no,cellular,6,may,1,3,failure,yes
59,primary,no,1727,no,no,telephone,25,may,4,2,failure,yes
33,primary,no,2054,no,no,cellular,25,aug,6,0,other,yes
60,secondary,no,1091,no,no,cellular,30,jul,5,0,other,yes
25,secondary,no,217,yes,no,cellular,18,may,1,0,other,yes
61,secondary,no,4243,no,no,cellular,30,apr,1,2,success,yes
33,tertiary,no,6513,yes,no,cellular,11,jan,1,1,other,yes
50,secondary,no,799,no,no,telephone,28,jan,1,0,other,no
33,secondary,no,315,no,no,cellular,4,feb,3,0,other,yes
49,primary,no,408,no,no,cellular,12,aug,4,0,other,yes
47,tertiary,no,213,no,no,cellular,1,jun,1,0,other,no
42,secondary,no,1118,yes,no,cellular,17,apr,1,0,other,no
58,tertiary,no,5037,yes,no,cellular,18,nov,2,0,other,yes
37,primary,no,3154,yes,no,cellular,17,apr,1,3,failure,yes
22,secondary,no,23,no,no,cellular,27,oct,1,0,other,yes
29,secondary,no,302,yes,no,cellular,5,feb,1,8,other,no
41,primary,no,6596,yes,no,cellular,20,nov,1,0,other,no
54,tertiary,no,1180,no,no,cellular,19,nov,2,0,other,no
35,secondary,no,663,yes,no,cellular,2,apr,3,0,other,no
26,secondary,no,0,no,no,cellular,2,feb,2,0,other,yes
53,primary,no,862,yes,no,telephone,14,may,4,0,other,no
43,tertiary,no,483,no,no,cellular,19,aug,6,0,other,yes
53,secondary,no,1194,no,no,telephone,30,jul,4,0,other,no
69,secondary,no,0,no,no,cellular,27,jul,1,4,success,yes
54,primary,no,1357,yes,yes,cellular,5,may,5,7,other,no
33,secondary,no,381,yes,no,cellular,7,may,1,0,other,no
55,primary,no,2325,yes,yes,telephone,8,aug,7,0,other,no
45,secondary,no,0,yes,no,cellular,26,apr,1,4,failure,yes
18,primary,no,608,no,no,cellular,12,aug,1,0,other,yes
38,secondary,no,221,yes,no,cellular,4,feb,2,2,failure,no
41,unknown,no,350,yes,no,cellular,29,jan,1,0,other,no
39,tertiary,no,1515,yes,no,cellular,4,may,6,6,failure,yes
33,tertiary,no,4984,yes,no,cellular,4,may,2,0,other,no
37,secondary,no,121,no,no,cellular,22,jul,6,0,other,no
40,tertiary,no,-17,yes,yes,cellular,11,may,1,1,success,yes
30,tertiary,no,1541,no,no,cellular,18,aug,8,0,other,yes
65,tertiary,no,1097,no,no,cellular,12,jan,1,1,other,no
33,secondary,no,3935,yes,no,cellular,6,may,1,2,failure,yes
43,secondary,no,3403,yes,no,cellular,12,nov,2,2,success,yes
40,secondary,no,65,yes,no,cellular,15,may,3,0,other,no
40,secondary,no,22,yes,yes,telephone,9,jul,2,0,other,no
59,secondary,no,0,no,no,cellular,22,aug,2,0,other,no
50,secondary,no,797,yes,no,telephone,25,jul,8,0,other,no
67,primary,no,1430,no,no,telephone,26,may,2,5,success,yes
41,tertiary,no,1081,no,no,cellular,27,may,3,0,other,yes
64,primary,no,43,no,no,cellular,11,mar,1,1,success,no
30,tertiary,no,1788,no,no,cellular,4,aug,1,2,failure,yes
28,secondary,no,389,yes,no,cellular,11,may,7,0,other,no
30,tertiary,no,1022,yes,no,cellular,18,may,2,1,failure,no
37,tertiary,no,88,no,no,cellular,6,may,1,3,other,yes
47,unknown,no,4189,yes,no,cellular,19,nov,3,0,other,yes
26,secondary,no,114,no,yes,cellular,29,jul,4,0,other,no
28,tertiary,no,0,yes,no,cellular,25,may,1,2,failure,yes
35,secondary,no,1693,yes,no,cellular,10,feb,1,0,other,yes
28,secondary,no,456,no,no,cellular,9,feb,9,0,other,no
37,tertiary,no,1775,no,no,cellular,15,jul,5,0,other,yes
62,secondary,no,1495,no,no,cellular,13,oct,1,2,success,yes
49,tertiary,yes,-24,no,no,cellular,18,nov,3,0,other,no
38,secondary,no,70,no,no,cellular,1,jun,1,0,other,yes
50,tertiary,no,810,no,no,cellular,4,jun,3,0,other,yes
23,unknown,no,2530,no,no,cellular,12,may,1,0,other,yes
42,unknown,no,665,yes,no,cellular,16,apr,1,3,failure,no
43,primary,no,24,no,no,cellular,31,jul,2,0,other,no
40,secondary,no,356,yes,yes,cellular,7,may,3,1,failure,no
32,primary,no,180,yes,no,cellular,13,may,1,0,other,no
51,secondary,no,-201,no,yes,cellular,9,jul,2,0,other,no
36,secondary,no,96,no,no,cellular,2,feb,1,0,other,yes
34,tertiary,no,404,yes,no,cellular,5,feb,6,0,other,no
31,unknown,no,6281,no,no,cellular,22,oct,1,3,other,yes
19,secondary,no,96,no,no,cellular,23,apr,3,0,other,no
59,tertiary,no,148,yes,yes,cellular,8,may,2,1,other,yes
60,secondary,no,294,no,no,telephone,3,jun,4,0,other,yes
54,secondary,yes,5249,yes,no,cellular,17,nov,1,0,other,no
38,unknown,no,3576,no,no,cellular,25,nov,2,1,success,yes
53,secondary,no,186,no,no,cellular,21,nov,2,0,other,no
35,tertiary,no,1880,no,no,cellular,20,may,1,0,other,yes
43,secondary,no,136,no,no,cellular,25,aug,7,0,other,yes
37,secondary,no,2722,no,no,telephone,27,apr,2,3,other,yes
53,secondary,no,1777,yes,no,cellular,21,nov,5,1,failure,yes
26,secondary,no,25,no,no,cellular,9,jul,1,0,other,no
47,secondary,no,1863,yes,yes,cellular,14,may,4,0,other,no
60,tertiary,no,-71,yes,yes,cellular,30,jan,1,0,other,yes
57,tertiary,no,6468,yes,no,cellular,4,sep,1,4,failure,yes
40,tertiary,no,3352,yes,no,telephone,23,oct,1,0,other,yes
40,secondary,no,782,yes,no,cellular,21,dec,5,17,failure,no
27,primary,no,232,yes,no,cellular,26,oct,2,0,other,yes
52,primary,no,98,no,yes,telephone,9,jul,1,0,other,no
47,unknown,no,1784,no,no,cellular,19,oct,2,0,other,yes
29,tertiary,no,1718,yes,no,cellular,18,jul,2,0,other,no
43,primary,no,3064,yes,no,cellular,20,nov,2,0,other,yes
25,secondary,no,84,yes,no,cellular,18,may,2,0,other,no
47,secondary,no,3070,no,no,cellular,20,nov,2,0,other,no
39,primary,no,-100,yes,no,cellular,14,may,1,2,failure,no
58,secondary,no,1640,no,yes,cellular,4,feb,6,4,failure,no
37,secondary,no,565,no,no,cellular,6,aug,1,3,failure,yes
35,primary,no,113,yes,no,cellular,17,jul,2,0,other,yes
65,secondary,no,587,no,no,cellular,15,apr,2,0,other,yes
29,secondary,no,674,no,no,cellular,17,apr,5,0,other,yes
53,secondary,no,2156,yes,no,cellular,23,jul,4,0,other,no
43,secondary,no,948,yes,no,cellular,20,apr,6,0,other,no
32,tertiary,no,4089,no,no,cellular,26,may,7,3,failure,no
86,primary,no,1255,no,no,telephone,14,jul,1,3,success,yes
36,primary,no,1925,yes,no,cellular,20,apr,2,0,other,yes
58,secondary,no,760,yes,no,cellular,29,apr,7,0,other,no
23,tertiary,no,897,yes,no,cellular,8,feb,2,8,failure,yes
72,tertiary,no,3561,no,no,telephone,15,sep,3,7,success,yes
27,tertiary,no,451,no,no,cellular,4,feb,4,0,other,no
43,secondary,no,413,yes,no,cellular,12,aug,2,4,success,yes
26,tertiary,no,243,no,no,cellular,26,may,1,0,other,yes
32,secondary,no,0,yes,no,cellular,19,nov,2,0,other,no
23,secondary,no,349,yes,no,cellular,18,may,1,0,other,no
35,tertiary,no,3302,yes,yes,cellular,18,may,3,0,other,no
32,secondary,no,95,yes,no,telephone,8,may,4,2,failure,no
59,primary,no,5788,no,no,cellular,14,may,2,2,failure,no
44,tertiary,no,1070,yes,no,cellular,11,nov,1,5,success,yes
51,primary,no,155,yes,yes,cellular,9,apr,1,1,failure,no
50,secondary,no,86,no,no,telephone,6,feb,8,0,other,no
47,tertiary,no,3505,no,no,cellular,17,nov,2,0,other,yes
24,primary,no,145,yes,no,cellular,15,may,1,1,failure,no
47,secondary,no,335,no,no,cellular,17,feb,1,0,other,yes
32,secondary,no,136,no,no,cellular,16,nov,1,3,success,yes
54,primary,no,1311,no,no,telephone,15,oct,3,3,failure,yes
33,unknown,no,2780,no,no,cellular,19,nov,1,0,other,yes
34,secondary,no,-10,yes,no,cellular,11,may,1,1,failure,no
39,secondary,no,2467,no,no,cellular,19,jul,2,3,other,yes
39,secondary,no,1751,no,no,cellular,9,jul,2,0,other,no
82,primary,no,1419,no,no,telephone,26,mar,1,0,other,no
28,secondary,no,-46,yes,no,cellular,1,sep,1,14,success,yes
42,tertiary,no,27696,no,no,cellular,12,may,2,5,success,yes
40,tertiary,no,-37,no,yes,cellular,15,jul,4,0,other,no
33,tertiary,no,1974,no,no,cellular,14,aug,2,1,failure,yes
32,secondary,no,6402,yes,no,cellular,6,may,1,1,success,no
57,tertiary,no,10583,no,no,cellular,28,sep,3,3,success,yes
33,secondary,no,183,no,no,cellular,16,jul,2,3,other,yes
42,tertiary,no,6080,no,no,cellular,21,nov,3,0,other,no
47,tertiary,no,159,no,no,telephone,29,oct,3,3,other,yes
38,secondary,no,1970,yes,no,cellular,30,apr,1,1,success,yes
32,secondary,no,8619,yes,no,cellular,19,nov,2,0,other,no
32,tertiary,no,312,no,no,cellular,17,feb,2,0,other,yes
29,secondary,no,123,no,yes,cellular,21,apr,2,1,success,yes
28,tertiary,no,482,no,no,cellular,25,may,1,0,other,yes
31,tertiary,no,0,no,no,cellular,26,aug,2,0,other,no
34,tertiary,no,370,no,no,cellular,11,aug,2,0,other,no
42,tertiary,no,27696,no,no,cellular,11,aug,1,7,success,yes
59,primary,no,3302,no,no,telephone,15,apr,2,0,other,no
27,tertiary,no,20585,no,no,cellular,23,sep,1,1,success,yes
36,secondary,no,0,no,no,cellular,30,jul,2,0,other,yes
35,tertiary,no,18111,no,no,cellular,14,aug,4,0,other,yes
61,secondary,no,544,no,no,cellular,29,dec,3,9,success,yes
43,tertiary,no,1304,no,no,cellular,6,aug,2,0,other,yes
40,secondary,no,100,yes,no,cellular,11,aug,1,1,success,yes
38,secondary,no,0,yes,no,cellular,16,apr,1,0,other,no
53,tertiary,no,-309,yes,no,cellular,21,aug,2,2,success,yes
22,secondary,no,1796,no,no,cellular,28,jun,3,0,other,yes
33,secondary,no,3243,no,no,cellular,12,aug,4,0,other,yes
38,secondary,no,0,yes,no,cellular,8,jun,1,2,success,yes
31,tertiary,no,702,no,yes,cellular,29,jan,3,29,failure,no
30,tertiary,no,330,no,no,cellular,3,jul,1,1,success,yes
41,secondary,no,4004,no,no,cellular,17,apr,2,0,other,yes
32,secondary,no,889,yes,no,cellular,3,jun,2,3,other,yes
44,secondary,no,275,no,no,cellular,17,nov,1,0,other,yes
49,secondary,no,3728,yes,no,cellular,11,jul,2,0,other,yes
63,secondary,no,4680,no,no,cellular,15,sep,2,0,other,yes
43,tertiary,no,0,no,no,cellular,2,feb,2,0,other,no
31,tertiary,no,98,no,yes,cellular,18,jul,2,0,other,no
30,secondary,no,2326,no,no,cellular,14,dec,1,2,failure,yes
41,primary,no,-692,yes,no,cellular,8,jul,2,0,other,no
35,secondary,no,1615,yes,no,cellular,7,may,2,0,other,no
29,secondary,no,1135,yes,no,cellular,26,may,2,1,success,no
60,primary,no,5,no,no,cellular,4,may,1,2,success,yes
35,secondary,no,332,no,no,cellular,9,jul,2,0,other,no
58,tertiary,no,5701,no,no,cellular,30,apr,1,1,success,yes
70,secondary,no,2626,no,no,cellular,2,sep,2,0,other,yes
56,secondary,no,663,no,yes,cellular,8,jul,3,0,other,yes
63,secondary,no,641,no,no,cellular,27,may,2,0,other,yes
43,primary,no,62,yes,no,cellular,18,jul,3,0,other,no
37,primary,yes,-483,yes,yes,cellular,19,nov,3,0,other,no
59,secondary,no,3735,no,no,cellular,18,mar,4,2,failure,yes
80,secondary,no,668,no,no,telephone,8,jul,1,1,success,yes
34,secondary,no,2374,yes,no,cellular,9,nov,1,2,failure,yes
48,secondary,no,769,no,yes,cellular,28,jan,2,15,other,no
54,secondary,no,473,no,yes,cellular,2,nov,1,1,failure,yes
24,secondary,no,382,no,no,cellular,13,nov,2,3,failure,yes
44,secondary,no,205,no,no,cellular,3,nov,1,0,other,yes
41,tertiary,no,527,no,no,cellular,22,aug,1,0,other,no
34,unknown,no,6013,yes,no,cellular,18,may,1,0,other,yes
49,tertiary,no,8422,yes,no,cellular,20,nov,3,0,other,no
38,secondary,no,0,no,no,cellular,8,jul,1,0,other,yes
43,secondary,no,-213,no,yes,telephone,7,jul,2,0,other,no
27,tertiary,no,54,yes,yes,cellular,7,jul,1,0,other,no
39,secondary,no,284,yes,yes,cellular,16,apr,1,0,other,no
34,secondary,no,-133,yes,no,cellular,8,jul,1,0,other,no
35,tertiary,no,82,no,no,cellular,8,aug,4,0,other,yes
48,secondary,no,295,yes,no,cellular,17,nov,1,2,success,no
44,secondary,no,1074,yes,no,cellular,11,jul,2,0,other,yes
31,tertiary,no,636,yes,no,cellular,4,may,4,0,other,yes
60,secondary,no,0,no,no,cellular,25,may,4,0,other,yes
45,primary,no,4629,no,no,telephone,2,apr,2,0,other,no
30,tertiary,no,1814,yes,no,cellular,18,may,4,0,other,no
73,tertiary,no,2575,no,no,cellular,17,aug,1,0,other,no
51,secondary,no,423,yes,yes,cellular,16,oct,1,0,other,no
59,primary,yes,-13,no,no,cellular,11,aug,1,0,other,no
40,secondary,no,830,no,no,cellular,22,aug,6,0,other,no
55,secondary,no,1817,no,no,cellular,30,jul,4,0,other,no
54,unknown,no,831,yes,yes,telephone,19,oct,3,3,failure,no
46,tertiary,no,461,no,no,cellular,30,dec,2,0,other,yes
45,secondary,no,415,yes,no,cellular,6,feb,3,0,other,no
35,tertiary,no,538,no,no,cellular,22,dec,3,2,other,yes
48,secondary,no,305,no,no,telephone,30,jul,3,0,other,no
53,secondary,no,320,no,no,cellular,9,jul,1,0,other,no
36,secondary,no,1015,yes,no,cellular,18,may,1,2,success,yes
33,tertiary,no,131,yes,no,cellular,12,oct,3,2,failure,yes
61,tertiary,no,5267,no,no,cellular,11,feb,3,0,other,yes
31,tertiary,no,168,no,no,cellular,4,feb,2,0,other,yes
48,secondary,yes,-470,yes,no,cellular,11,may,2,11,failure,no
29,secondary,no,7707,yes,no,cellular,29,apr,2,2,failure,yes
42,tertiary,no,7,no,no,cellular,20,aug,7,0,other,no
26,tertiary,no,4683,yes,no,telephone,5,nov,1,0,other,no
57,primary,no,2,no,no,telephone,9,jul,3,0,other,no
50,secondary,no,9585,yes,no,telephone,31,jul,6,0,other,no
42,secondary,no,3,yes,no,cellular,12,may,1,0,other,no
31,tertiary,no,4561,yes,no,cellular,15,may,1,2,failure,no
52,primary,no,320,yes,no,cellular,6,feb,3,4,other,no
53,tertiary,no,1624,no,no,cellular,5,feb,3,0,other,yes
34,secondary,no,1866,no,no,cellular,4,nov,1,0,other,no
33,secondary,no,801,no,no,cellular,7,aug,5,0,other,yes
49,primary,no,-165,yes,no,cellular,20,aug,4,0,other,no
35,tertiary,no,4,yes,no,cellular,14,may,1,0,other,no
29,secondary,no,825,no,no,cellular,25,jun,2,0,other,yes
48,tertiary,no,318,yes,no,cellular,5,feb,4,0,other,yes
45,primary,no,-24,no,no,cellular,10,jul,5,0,other,no
51,tertiary,no,1315,no,no,telephone,5,jun,2,0,other,no
30,secondary,no,8304,no,no,cellular,20,apr,1,0,other,no
39,tertiary,no,22086,no,no,cellular,4,jun,1,0,other,yes
33,secondary,no,1277,yes,no,cellular,18,may,1,0,other,yes
19,unknown,no,779,no,no,cellular,1,apr,4,0,other,yes
71,primary,no,2600,no,no,cellular,7,aug,1,0,other,yes
24,unknown,no,146,no,no,cellular,16,apr,1,0,other,no
62,tertiary,no,997,no,no,cellular,22,apr,1,2,success,yes
47,secondary,no,3696,no,no,cellular,12,jul,2,4,success,yes
71,primary,no,2988,no,no,telephone,17,apr,1,0,other,yes
31,tertiary,no,1025,no,no,cellular,29,jan,1,3,failure,no
52,primary,no,3990,no,no,cellular,19,nov,1,1,other,no
34,secondary,no,0,yes,no,cellular,29,aug,4,0,other,no
65,primary,no,715,no,no,cellular,11,mar,1,0,other,yes
40,secondary,no,6403,no,no,cellular,22,sep,2,0,other,yes
50,tertiary,no,3463,no,yes,cellular,28,oct,1,0,other,yes
37,secondary,no,1543,yes,no,cellular,22,may,1,6,failure,yes
31,tertiary,no,10884,no,no,cellular,10,aug,3,2,success,yes
57,secondary,no,29207,yes,no,telephone,21,nov,2,0,other,no
24,secondary,no,290,yes,no,cellular,15,may,3,4,failure,no
49,secondary,no,10250,yes,no,telephone,24,oct,1,0,other,yes
60,primary,no,1588,no,no,cellular,6,oct,1,0,other,yes
